no,token,pos,actual_label,predicted_label,sent_no,token_no,sent
234,Σπαρτιητέων,Nb,ethnic,0,1037,7,ὦ βασιλεῦ Μήδων ἔπεμψαν ἡμέας Λακεδαιμόνιοι ἀντὶ τῶν ἐν Σπάρτῃ ἀπολομένων κηρύκων ποινὴν ἐκείνων τίσοντας
235,Ἀθηναίων,A-,ethnic,0,1039,36,οἳ γὰρ πεμφθέντες ὑπὸ Λακεδαιμονίων ἄγγελοι ἐς τὴν Ἀσίην προδοθέντες δὲ ὑπὸ Σιτάλκεω τοῦ Τήρεω Θρηίκων βασιλέος καὶ Νυμφοδώρου τοῦ Πύθεω ἀνδρὸς Ἀβδηρίτεω ἥλωσαν κατὰ Βισάνθην τὴν ἐν Ἑλλησπόντῳ καὶ ἀπαχθέντες ἐς τὴν Ἀττικὴν ἀπέθανον ὑπὸ Ἀθηναίων μετὰ δὲ αὐτῶν καὶ Ἀριστέας ὁ Ἀδειμάντου Κορίνθιος ἀνήρ
236,Ἑλλάδος,Ne,place,0,1048,9,οἳ γὰρ πεμφθέντες ὑπὸ Λακεδαιμονίων ἄγγελοι ἐς τὴν Ἀσίην προδοθέντες δὲ ὑπὸ Σιτάλκεω τοῦ Τήρεω Θρηίκων βασιλέος καὶ Νυμφοδώρου τοῦ Πύθεω ἀνδρὸς Ἀβδηρίτεω ἥλωσαν κατὰ Βισάνθην τὴν ἐν Ἑλλησπόντῳ καὶ ἀπαχθέντες ἐς τὴν Ἀττικὴν ἀπέθανον ὑπὸ Ἀθηναίων μετὰ δὲ αὐτῶν καὶ Ἀριστέας ὁ Ἀδειμάντου Κορίνθιος ἀνήρ
237,Δελφῶν,Nb,place,0,1053,13,οἳ γὰρ πεμφθέντες ὑπὸ Λακεδαιμονίων ἄγγελοι ἐς τὴν Ἀσίην προδοθέντες δὲ ὑπὸ Σιτάλκεω τοῦ Τήρεω Θρηίκων βασιλέος καὶ Νυμφοδώρου τοῦ Πύθεω ἀνδρὸς Ἀβδηρίτεω ἥλωσαν κατὰ Βισάνθην τὴν ἐν Ἑλλησπόντῳ καὶ ἀπαχθέντες ἐς τὴν Ἀττικὴν ἀπέθανον ὑπὸ Ἀθηναίων μετὰ δὲ αὐτῶν καὶ Ἀριστέας ὁ Ἀδειμάντου Κορίνθιος ἀνήρ
238,Ἀθηναίους,A-,ethnic,0,1060,3,οἳ γὰρ πεμφθέντες ὑπὸ Λακεδαιμονίων ἄγγελοι ἐς τὴν Ἀσίην προδοθέντες δὲ ὑπὸ Σιτάλκεω τοῦ Τήρεω Θρηίκων βασιλέος καὶ Νυμφοδώρου τοῦ Πύθεω ἀνδρὸς Ἀβδηρίτεω ἥλωσαν κατὰ Βισάνθην τὴν ἐν Ἑλλησπόντῳ καὶ ἀπαχθέντες ἐς τὴν Ἀττικὴν ἀπέθανον ὑπὸ Ἀθηναίων μετὰ δὲ αὐτῶν καὶ Ἀριστέας ὁ Ἀδειμάντου Κορίνθιος ἀνήρ
239,Ἑλλήνων,Nb,ethnic,0,1066,9,οἳ γὰρ πεμφθέντες ὑπὸ Λακεδαιμονίων ἄγγελοι ἐς τὴν Ἀσίην προδοθέντες δὲ ὑπὸ Σιτάλκεω τοῦ Τήρεω Θρηίκων βασιλέος καὶ Νυμφοδώρου τοῦ Πύθεω ἀνδρὸς Ἀβδηρίτεω ἥλωσαν κατὰ Βισάνθην τὴν ἐν Ἑλλησπόντῳ καὶ ἀπαχθέντες ἐς τὴν Ἀττικὴν ἀπέθανον ὑπὸ Ἀθηναίων μετὰ δὲ αὐτῶν καὶ Ἀριστέας ὁ Ἀδειμάντου Κορίνθιος ἀνήρ
240,Ἀθηναίοισί,A-,ethnic,0,1067,4,οἳ γὰρ πεμφθέντες ὑπὸ Λακεδαιμονίων ἄγγελοι ἐς τὴν Ἀσίην προδοθέντες δὲ ὑπὸ Σιτάλκεω τοῦ Τήρεω Θρηίκων βασιλέος καὶ Νυμφοδώρου τοῦ Πύθεω ἀνδρὸς Ἀβδηρίτεω ἥλωσαν κατὰ Βισάνθην τὴν ἐν Ἑλλησπόντῳ καὶ ἀπαχθέντες ἐς τὴν Ἀττικὴν ἀπέθανον ὑπὸ Ἀθηναίων μετὰ δὲ αὐτῶν καὶ Ἀριστέας ὁ Ἀδειμάντου Κορίνθιος ἀνήρ
241,Ἀσίην,Ne,place,0,1069,14,μετὰ δὲ πυνθανόμενοι Ξέρξην σὺν τῷ στρατῷ εἶναι ἐν Σάρδισι ἐβουλεύσαντο κατασκόπους πέμπειν ἐς τὴν Ἀσίην τῶν βασιλέος πρηγμάτων ἐς Ἄργος τε ἀγγέλους ὁμαιχμίην συνθησομένους πρὸς τὸν Πέρσην καὶ ἐς Σικελίην ἄλλους πέμπειν παρὰ Γέλωνα τὸν Δεινομένεος ἔς τε Κέρκυραν κελεύσοντας βοηθέειν τῇ Ἑλλάδι καὶ ἐς Κρήτην ἄλλους φρονήσαντες εἴ κως ἕν τε γένοιτο τὸ Ἑλληνικὸν καὶ εἰ συγκύψαντες τὸ αὐτὸ πρήσσοιεν πάντες ὡς δεινῶν ἐπιόντων ὁμοίως πᾶσι Ἕλλησι
242,Ἕλληνας,Nb,ethnic,0,1072,10,μετὰ δὲ πυνθανόμενοι Ξέρξην σὺν τῷ στρατῷ εἶναι ἐν Σάρδισι ἐβουλεύσαντο κατασκόπους πέμπειν ἐς τὴν Ἀσίην τῶν βασιλέος πρηγμάτων ἐς Ἄργος τε ἀγγέλους ὁμαιχμίην συνθησομένους πρὸς τὸν Πέρσην καὶ ἐς Σικελίην ἄλλους πέμπειν παρὰ Γέλωνα τὸν Δεινομένεος ἔς τε Κέρκυραν κελεύσοντας βοηθέειν τῇ Ἑλλάδι καὶ ἐς Κρήτην ἄλλους φρονήσαντες εἴ κως ἕν τε γένοιτο τὸ Ἑλληνικὸν καὶ εἰ συγκύψαντες τὸ αὐτὸ πρήσσοιεν πάντες ὡς δεινῶν ἐπιόντων ὁμοίως πᾶσι Ἕλλησι
243,Ἕλληνας,Nb,ethnic,0,1077,16,ἐὼν γὰρ ἐν Ἀβύδῳ ὁ Ξέρξης εἶδε πλοῖα ἐκ τοῦ Πόντου σιταγωγὰ διεκπλώοντα τὸν Ἑλλήσποντον ἔς τε Αἴγιναν καὶ Πελοπόννησον κομιζόμενα
244,Σπαρτιητέων,Nb,ethnic,0,1081,8,οὕτω δὴ οἱ Ἀργεῖοι φασὶ οὐκ ἀνασχέσθαι τῶν Σπαρτιητέων τὴν πλεονεξίην ἀλλ’ ἑλέσθαι μᾶλλον ὑπὸ τῶν βαρβάρων ἄρχεσθαι ἤ τι ὑπεῖξαι Λακεδαιμονίοισι προειπεῖν τε τοῖσι ἀγγέλοισι πρὸ δύντος ἡλίου ἀπαλλάσσεσθαι ἐκ τῆς Ἀργείων χώρης εἰ δὲ μή περιέψεσθαι ὡς πολεμίους
245,Ἑλλήνων,Nb,ethnic,0,1088,6,ἐπεὶ καὶ ταῦτα λέγεται ὡς ἄρα Ἀργεῖοι ἦσαν οἱ ἐπικαλεσάμενοι τὸν Πέρσην ἐπὶ τὴν Ἑλλάδα ἐπειδή σφι πρὸς τοὺς Λακεδαιμονίους κακῶς ἡ αἰχμὴ ἑστήκεε πᾶν δὴ βουλόμενοι σφίσι εἶναι πρὸ τῆς παρεούσης λύπης
246,Ἑλλὰς,A-,place,0,1090,6,τότε δ’ ὡς οἱ ἄγγελοι τῶν Ἑλλήνων ἀπίκατο ἐς τὰς Συρηκούσας ἐλθόντες αὐτῷ ἐς λόγους ἔλεγον τάδε
247,Ἑλλάς,Ne,place,0,1091,27,τότε δ’ ὡς οἱ ἄγγελοι τῶν Ἑλλήνων ἀπίκατο ἐς τὰς Συρηκούσας ἐλθόντες αὐτῷ ἐς λόγους ἔλεγον τάδε
248,Ἕλληνες,Nb,ethnic,0,1093,1,τότε δ’ ὡς οἱ ἄγγελοι τῶν Ἑλλήνων ἀπίκατο ἐς τὰς Συρηκούσας ἐλθόντες αὐτῷ ἐς λόγους ἔλεγον τάδε
249,Ἑλλήνων,Nb,ethnic,0,1095,13,τότε δ’ ὡς οἱ ἄγγελοι τῶν Ἑλλήνων ἀπίκατο ἐς τὰς Συρηκούσας ἐλθόντες αὐτῷ ἐς λόγους ἔλεγον τάδε
250,Σπαρτιήτας,Nb,ethnic,0,1096,8,τότε δ’ ὡς οἱ ἄγγελοι τῶν Ἑλλήνων ἀπίκατο ἐς τὰς Συρηκούσας ἐλθόντες αὐτῷ ἐς λόγους ἔλεγον τάδε
251,Σπαρτιῆτα,Nb,ethnic,0,1097,2,ἦ κε μέγ’ οἰμώξειε ὁ Πελοπίδης Ἀγαμέμνων πυθόμενος Σπαρτιήτας τὴν ἡγεμονίην ἀπαραιρῆσθαι ὑπὸ Γέλωνός τε καὶ Συρηκοσίων
252,Ἑλλάδος,Ne,place,0,1100,9,ὦ βασιλεῦ Συρηκοσίων οὐκ ἡγεμόνος δεομένη ἡ Ἑλλὰς ἀπέπεμψε ἡμέας πρὸς σέ ἀλλὰ στρατιῆς
253,Ἑλλήνων,Nb,ethnic,0,1106,4,μάτην γὰρ ἂν ὧδε πάραλον Ἑλλήνων στρατὸν πλεῖστον εἴημεν ἐκτημένοι εἰ Συρηκοσίοισι ἐόντες Ἀθηναῖοι συγχωρήσομεν τῆς ἡγεμονίης ἀρχαιότατον μὲν ἔθνος παρεχόμενοι μοῦνοι δὲ ἐόντες οὐ μετανάσται Ἑλλήνων
254,Ἕλληνες,Nb,ethnic,0,1108,53,Γέλων δὲ πρὸς ταῦτα δείσας μὲν περὶ τοῖσι Ἕλλησι μὴ οὐ δύνωνται τὸν βάρβαρον ὑπερβαλέσθαι δεινὸν δὲ καὶ οὐκ ἀνασχετὸν ποιησάμενος ἐλθὼν ἐς Πελοπόννησον ἄρχεσθαι ὑπὸ Λακεδαιμονίων ἐὼν Σικελίης τύραννος ταύτην μὲν τὴν ὁδὸν ἠμέλησε
255,Ἕλληνας,Nb,ethnic,0,1112,25,πρὸς δὲ καὶ τάδε λέγουσι ὡς συνέβη τῆς αὐτῆς ἡμέρης ἔν τε τῇ Σικελίῃ Γέλωνα καὶ Θήρωνα νικᾶν Ἀμίλκαν τὸν Καρχηδόνιον καὶ ἐν Σαλαμῖνι τοὺς Ἕλληνας τὸν Πέρσην
256,Ἕλληνας,Nb,ethnic,0,1115,27,μόγις δὲ ἀναχθέντες προσέμιξαν τῇ Πελοποννήσῳ καὶ περὶ Πύλον καὶ Ταίναρον γῆς τῆς Λακεδαιμονίων ἀνεκώχευον τὰς νέας καραδοκέοντες καὶ οὗτοι τὸν πόλεμον τῇ πεσέεται ἀελπτέοντες μὲν τοὺς Ἕλληνας ὑπερβαλέεσθαι δοκέοντες δὲ τὸν Πέρσην κατακρατήσαντα πολλὸν ἄρξειν πάσης τῆς Ἑλλάδος
257,Ἕλληνάς,Nb,ethnic,0,1118,3,μόγις δὲ ἀναχθέντες προσέμιξαν τῇ Πελοποννήσῳ καὶ περὶ Πύλον καὶ Ταίναρον γῆς τῆς Λακεδαιμονίων ἀνεκώχευον τὰς νέας καραδοκέοντες καὶ οὗτοι τὸν πόλεμον τῇ πεσέεται ἀελπτέοντες μὲν τοὺς Ἕλληνας ὑπερβαλέεσθαι δοκέοντες δὲ τὸν Πέρσην κατακρατήσαντα πολλὸν ἄρξειν πάσης τῆς Ἑλλάδος
258,Ἑλλήνων,Nb,ethnic,0,1119,3,μόγις δὲ ἀναχθέντες προσέμιξαν τῇ Πελοποννήσῳ καὶ περὶ Πύλον καὶ Ταίναρον γῆς τῆς Λακεδαιμονίων ἀνεκώχευον τὰς νέας καραδοκέοντες καὶ οὗτοι τὸν πόλεμον τῇ πεσέεται ἀελπτέοντες μὲν τοὺς Ἕλληνας ὑπερβαλέεσθαι δοκέοντες δὲ τὸν Πέρσην κατακρατήσαντα πολλὸν ἄρξειν πάσης τῆς Ἑλλάδος
259,Ἕλληνες,Nb,ethnic,0,1128,1,ἐς δὲ τὴν Κρήτην ἐρημωθεῖσαν ὡς λέγουσι Πραίσιοι ἐσοικίζεσθαι ἄλλους τε ἀνθρώπους καὶ μάλιστα Ἕλληνας
260,Ἕλληνες,Nb,ethnic,0,1131,2,ἐς δὲ τὴν Κρήτην ἐρημωθεῖσαν ὡς λέγουσι Πραίσιοι ἐσοικίζεσθαι ἄλλους τε ἀνθρώπους καὶ μάλιστα Ἕλληνας
261,Ἑλλήνων,Nb,ethnic,0,1132,3,ἐς δὲ τὴν Κρήτην ἐρημωθεῖσαν ὡς λέγουσι Πραίσιοι ἐσοικίζεσθαι ἄλλους τε ἀνθρώπους καὶ μάλιστα Ἕλληνας
262,Ἕλληνες,Nb,ethnic,0,1136,2,ἐστρατήγεε δὲ Λακεδαιμονίων μὲν Εὐαίνετος ὁ Καρήνου ἐκ τῶν πολεμάρχων ἀραιρημένος γένεος μέντοι ἐὼν οὐ τοῦ βασιληίου Ἀθηναίων δὲ Θεμιστοκλέης ὁ Νεοκλέος
263,Ἑλλάδος,Ne,place,0,1139,9,ἐστρατήγεε δὲ Λακεδαιμονίων μὲν Εὐαίνετος ὁ Καρήνου ἐκ τῶν πολεμάρχων ἀραιρημένος γένεος μέντοι ἐὼν οὐ τοῦ βασιληίου Ἀθηναίων δὲ Θεμιστοκλέης ὁ Νεοκλέος
264,Δελφοὶ,Nb,place,0,1145,0,ἐστρατήγεε δὲ Λακεδαιμονίων μὲν Εὐαίνετος ὁ Καρήνου ἐκ τῶν πολεμάρχων ἀραιρημένος γένεος μέντοι ἐὼν οὐ τοῦ βασιληίου Ἀθηναίων δὲ Θεμιστοκλέης ὁ Νεοκλέος
265,Δελφοὶ,Nb,place,0,1147,0,ἐστρατήγεε δὲ Λακεδαιμονίων μὲν Εὐαίνετος ὁ Καρήνου ἐκ τῶν πολεμάρχων ἀραιρημένος γένεος μέντοι ἐὼν οὐ τοῦ βασιληίου Ἀθηναίων δὲ Θεμιστοκλέης ὁ Νεοκλέος
266,Ἕλληνες,Nb,ethnic,0,1158,6,τὴν μὲν δὴ Τροιζηνίην τῆς ἦρχε Πρηξῖνος αὐτίκα αἱρέουσι ἐπισπόμενοι οἱ βάρβαροι καὶ ἔπειτα τῶν ἐπιβατέων αὐτῆς τὸν καλλιστεύοντα ἀγαγόντες ἐπὶ τῆς πρῴρης τῆς νεὸς ἔσφαξαν διαδέξιον ποιεύμενοι τὸν εἷλον τῶν Ἑλλήνων πρῶτον καὶ κάλλιστον
267,Ἕλλησι,Nb,ethnic,0,1164,2,κατὰ δὴ τὸ κῆδος τοῦτο οἱ Ἀθηναῖοι ὡς φάτις ὅρμηται συμβαλλόμενοι σφίσι τὸν Βορέην γαμβρὸν εἶναι ναυλοχέοντες τῆς Εὐβοίης ἐν Χαλκίδι ὡς ἔμαθον αὐξόμενον τὸν χειμῶνα ἢ καὶ πρὸ τούτου ἐθύοντό τε καὶ ἐπεκαλέοντο τόν τε Βορέην καὶ τὴν Ὠρειθυίην τιμωρῆσαι σφίσι καὶ διαφθεῖραι τῶν βαρβάρων τὰς νέας ὡς καὶ πρότερον περὶ Ἄθων
268,Ἕλληνας,Nb,ethnic,0,1166,4,κατὰ δὴ τὸ κῆδος τοῦτο οἱ Ἀθηναῖοι ὡς φάτις ὅρμηται συμβαλλόμενοι σφίσι τὸν Βορέην γαμβρὸν εἶναι ναυλοχέοντες τῆς Εὐβοίης ἐν Χαλκίδι ὡς ἔμαθον αὐξόμενον τὸν χειμῶνα ἢ καὶ πρὸ τούτου ἐθύοντό τε καὶ ἐπεκαλέοντο τόν τε Βορέην καὶ τὴν Ὠρειθυίην τιμωρῆσαι σφίσι καὶ διαφθεῖραι τῶν βαρβάρων τὰς νέας ὡς καὶ πρότερον περὶ Ἄθων
269,Ἑλλήνων,Nb,ethnic,0,1172,3,Ξέρξης δὲ καὶ ὁ πεζὸς πορευθεὶς διὰ Θεσσαλίης καὶ Ἀχαιίης ἐσβεβληκὼς ἦν καὶ δὴ τριταῖος ἐς Μηλιέας ἐν Θεσσαλίῃ μὲν ἅμιλλαν ποιησάμενος ἵππων τῶν τε ἑωυτοῦ ἀποπειρώμενος καὶ τῆς Θεσσαλίης ἵππου πυθόμενος ὡς ἀρίστη εἴη τῶν ἐν Ἕλλησι
270,Σπαρτιητέων,Nb,ethnic,0,1172,12,Ξέρξης δὲ καὶ ὁ πεζὸς πορευθεὶς διὰ Θεσσαλίης καὶ Ἀχαιίης ἐσβεβληκὼς ἦν καὶ δὴ τριταῖος ἐς Μηλιέας ἐν Θεσσαλίῃ μὲν ἅμιλλαν ποιησάμενος ἵππων τῶν τε ἑωυτοῦ ἀποπειρώμενος καὶ τῆς Θεσσαλίης ἵππου πυθόμενος ὡς ἀρίστη εἴη τῶν ἐν Ἕλλησι
271,Ἑλλήνων,Nb,ethnic,0,1177,16,ἦσαν δὲ οἵδε Ἑλλήνων οἱ ὑπομένοντες τὸν Πέρσην ἐν τούτῳ τῷ χώρῳ Σπαρτιητέων τε τριηκόσιοι ὁπλῖται καὶ Τεγεητέων καὶ Μαντινέων χίλιοι ἡμίσεες ἑκατέρων ἐξ Ὀρχομενοῦ τε τῆς Ἀρκαδίης εἴκοσι καὶ ἑκατόν καὶ ἐκ τῆς λοιπῆς Ἀρκαδίης χίλιοι
272,Σπαρτιῆται,Nb,ethnic,0,1178,7,ἦσαν δὲ οἵδε Ἑλλήνων οἱ ὑπομένοντες τὸν Πέρσην ἐν τούτῳ τῷ χώρῳ Σπαρτιητέων τε τριηκόσιοι ὁπλῖται καὶ Τεγεητέων καὶ Μαντινέων χίλιοι ἡμίσεες ἑκατέρων ἐξ Ὀρχομενοῦ τε τῆς Ἀρκαδίης εἴκοσι καὶ ἑκατόν καὶ ἐκ τῆς λοιπῆς Ἀρκαδίης χίλιοι
273,Ἕλληνες,Nb,ethnic,0,1180,4,οἱ δὲ ἐν Θερμοπύλῃσι Ἕλληνες ἐπειδὴ πέλας ἐγένετο τῆς ἐσβολῆς ὁ Πέρσης καταρρωδέοντες ἐβουλεύοντο περὶ ἀπαλλαγῆς
274,Ἕλληνας,Nb,ethnic,0,1184,6,Ἤκουσας μὲν καὶ πρότερόν μευ εὖτε ὁρμῶμεν ἐπὶ τὴν Ἑλλάδα περὶ τῶν ἀνδρῶν τούτων
275,Σπαρτιητέων,Nb,ethnic,0,1187,5,Ἤκουσας μὲν καὶ πρότερόν μευ εὖτε ὁρμῶμεν ἐπὶ τὴν Ἑλλάδα περὶ τῶν ἀνδρῶν τούτων
276,Ἕλληνες,Nb,ethnic,0,1189,2,Ἤκουσας μὲν καὶ πρότερόν μευ εὖτε ὁρμῶμεν ἐπὶ τὴν Ἑλλάδα περὶ τῶν ἀνδρῶν τούτων
277,Ἑλλήνων,Nb,ethnic,0,1193,9,ἔστι δὲ ἕτερος λεγόμενος λόγος ὡς Ὀνήτης τε ὁ Φαναγόρεω ἀνὴρ Καρύστιος καὶ Κορυδαλλὸς Ἀντικυρεὺς εἰσὶ οἱ εἴπαντες πρὸς βασιλέα τούτους τοὺς λόγους καὶ περιηγησάμενοι τὸ ὄρος τοῖσι Πέρσῃσι οὐδαμῶς ἔμοιγε πιστός
278,Σπαρτιητέων,Nb,ethnic,0,1200,3,τοῖσι δὲ ἐν Θερμοπύλῃσι Ἑλλήνων πρῶτον μὲν ὁ μάντις Μεγιστίης ἐσιδὼν ἐς τὰ ἱρὰ ἔφρασε τὸν μέλλοντα ἔσεσθαι ἅμα ἠοῖ σφι θάνατον
279,Σπάρτης,Ne,place,0,1201,8,τοῖσι δὲ ἐν Θερμοπύλῃσι Ἑλλήνων πρῶτον μὲν ὁ μάντις Μεγιστίης ἐσιδὼν ἐς τὰ ἱρὰ ἔφρασε τὸν μέλλοντα ἔσεσθαι ἅμα ἠοῖ σφι θάνατον
280,Σπάρτης,Ne,place,0,1203,3,ἐκέχρηστο γὰρ ὑπὸ τῆς Πυθίης τοῖσι Σπαρτιήτῃσι χρεωμένοισι περὶ τοῦ πολέμου τούτου αὐτίκα κατ’ ἀρχὰς ἐγειρομένου ἢ Λακεδαίμονα ἀνάστατον γενέσθαι ὑπὸ τῶν βαρβάρων ἢ τὴν βασιλέα σφέων ἀπολέσθαι
281,Σπαρτιητέων,Nb,ethnic,0,1204,10,ὑμῖν δ’ ὦ Σπάρτης οἰκήτορες εὐρυχόροιο ἢ μέγα ἄστυ ἐρικυδὲς ὑπ’ ἀνδράσι Περσεΐδῃσι πέρθεται ἢ τὸ μὲν οὐχί ἀφ’ Ἡρακλέους δὲ γενέθλης πενθήσει βασιλῆ φθίμενον Λακεδαίμονος οὖρος
282,Ἕλληνες,Nb,ethnic,0,1205,12,ὑμῖν δ’ ὦ Σπάρτης οἰκήτορες εὐρυχόροιο ἢ μέγα ἄστυ ἐρικυδὲς ὑπ’ ἀνδράσι Περσεΐδῃσι πέρθεται ἢ τὸ μὲν οὐχί ἀφ’ Ἡρακλέους δὲ γενέθλης πενθήσει βασιλῆ φθίμενον Λακεδαίμονος οὖρος
283,Ἕλληνες,Nb,ethnic,0,1209,6,Ξέρξεώ τε δὴ δύο ἀδελφεοὶ ἐνθαῦτα πίπτουσι μαχόμενοι καὶ ὑπὲρ τοῦ νεκροῦ τοῦ Λεωνίδεω Περσέων τε καὶ Λακεδαιμονίων ὠθισμὸς ἐγίνετο πολλός ἐς ὃ τοῦτόν τε ἀρετῇ οἱ Ἕλληνες ὑπεξείρυσαν καὶ ἐτρέψαντο τοὺς ἐναντίους τετράκις
284,Σπαρτιήτης,Nb,ethnic,0,1210,11,Λακεδαιμονίων δὲ καὶ Θεσπιέων τοιούτων γενομένων ὅμως λέγεται ἀνὴρ ἄριστος γενέσθαι Σπαρτιήτης Διηνέκης
285,Σπάρτης,Ne,place,0,1212,20,Λακεδαιμονίων δὲ καὶ Θεσπιέων τοιούτων γενομένων ὅμως λέγεται ἀνὴρ ἄριστος γενέσθαι Σπαρτιήτης Διηνέκης
286,Σπαρτιητέων,Nb,ethnic,0,1215,5,Λακεδαιμονίων δὲ καὶ Θεσπιέων τοιούτων γενομένων ὅμως λέγεται ἀνὴρ ἄριστος γενέσθαι Σπαρτιήτης Διηνέκης
287,Ἑλλήνων,Nb,ethnic,0,1217,11,οἱ δὲ Θηβαῖοι τῶν ὁ Λεοντιάδης ἐστρατήγεε τέως μὲν μετὰ τῶν Ἑλλήνων ἐόντες ἐμάχοντο ὑπ’ ἀναγκαίης ἐχόμενοι πρὸς τὴν βασιλέος στρατιήν
288,Ἑλλήνων,Nb,ethnic,0,1218,14,οἱ δὲ Θηβαῖοι τῶν ὁ Λεοντιάδης ἐστρατήγεε τέως μὲν μετὰ τῶν Ἑλλήνων ἐόντες ἐμάχοντο ὑπ’ ἀναγκαίης ἐχόμενοι πρὸς τὴν βασιλέος στρατιήν
289,Ἕλληνες,Nb,ethnic,0,1219,5,οἱ δὲ Θηβαῖοι τῶν ὁ Λεοντιάδης ἐστρατήγεε τέως μὲν μετὰ τῶν Ἑλλήνων ἐόντες ἐμάχοντο ὑπ’ ἀναγκαίης ἐχόμενοι πρὸς τὴν βασιλέος στρατιήν
290,Σπάρτη,Ne,place,0,1220,4,οἱ δὲ Θηβαῖοι τῶν ὁ Λεοντιάδης ἐστρατήγεε τέως μὲν μετὰ τῶν Ἑλλήνων ἐόντες ἐμάχοντο ὑπ’ ἀναγκαίης ἐχόμενοι πρὸς τὴν βασιλέος στρατιήν
291,Ἑλλάδος,Ne,place,0,1222,13,ἔστι δὲ ἐπ’ αὐτῇ νῆσος ἐπικειμένη τῇ οὔνομα ἐστὶ Κύθηρα τὴν Χίλων ἀνὴρ παρ’ ἡμῖν σοφώτατος γενόμενος κέρδος μέζον ἂν ἔφη εἶναι Σπαρτιήτῃσι κατὰ τῆς θαλάσσης καταδεδυκέναι μᾶλλον ἢ ὑπερέχειν αἰεί τι προσδοκῶν ἀπ’ αὐτῆς τοιοῦτο ἔσεσθαι οἷόν τοι ἐγὼ ἐξηγέομαι οὔτι τὸν σὸν στόλον προειδώς ἀλλὰ πάντα ὁμοίως φοβεόμενος ἀνδρῶν στόλον
292,Ἑλλήνων,Nb,ethnic,0,1230,2,ἐπείτε γὰρ Ξέρξῃ ἔδοξε στρατηλατέειν ἐπὶ τὴν Ἑλλάδα ἐὼν ἐν Σούσοισι ὁ Δημάρητος καὶ πυθόμενος ταῦτα ἠθέλησε Λακεδαιμονίοισι ἐξαγγεῖλαι
293,Ἀθηναίοισι,A-,ethnic,0,1231,13,ἐπείτε γὰρ Ξέρξῃ ἔδοξε στρατηλατέειν ἐπὶ τὴν Ἑλλάδα ἐὼν ἐν Σούσοισι ὁ Δημάρητος καὶ πυθόμενος ταῦτα ἠθέλησε Λακεδαιμονίοισι ἐξαγγεῖλαι
294,Σπαρτιῆται,Nb,ethnic,0,1233,9,καὶ Χαλκιδέες ἐπλήρουν εἴκοσι Ἀθηναίων σφι παρεχόντων τὰς νέας Αἰγινῆται δὲ ὀκτωκαίδεκα Σικυώνιοι δὲ δυοκαίδεκα Λακεδαιμόνιοι δὲ δέκα Ἐπιδαύριοι δὲ ὀκτώ Ἐρετριέες δὲ ἑπτά Τροιζήνιοι δὲ πέντε Στυρέες δὲ δύο καὶ Κήιοι δύο τε νέας καὶ πεντηκοντέρους δύο
295,Ἑλλάς,Ne,place,0,1235,22,καὶ Χαλκιδέες ἐπλήρουν εἴκοσι Ἀθηναίων σφι παρεχόντων τὰς νέας Αἰγινῆται δὲ ὀκτωκαίδεκα Σικυώνιοι δὲ δυοκαίδεκα Λακεδαιμόνιοι δὲ δέκα Ἐπιδαύριοι δὲ ὀκτώ Ἐρετριέες δὲ ἑπτά Τροιζήνιοι δὲ πέντε Στυρέες δὲ δύο καὶ Κήιοι δύο τε νέας καὶ πεντηκοντέρους δύο
296,Ἕλληνας,Nb,ethnic,0,1238,4,ὡς δ’ οὐκ ἔπειθον μεταβάντες τὸν Ἀθηναίων στρατηγὸν πείθουσι Θεμιστοκλέα ἐπὶ μισθῷ τριήκοντα ταλάντοισι ἐπ’ ᾧ τε καταμείναντες πρὸ τῆς Εὐβοίης ποιήσονται τὴν ναυμαχίην
